"ComputerName","AppID","AppName","Publisher","Version"
"UDRTSS114","{A0CF264F-A77D-47E9-98AA-1B4E5FE6CEBA}","WordAddinSetup","Microsoft","1.0.0"
"UDRTSS114","{A47A9101-6EB5-4314-BDA1-297880FBB908}","Microsoft redistributable runtime DLLs VS2008 SP1(x86)","SAP AG","9.0"
"UDRTSS114","{AC76BA86-7AD7-1033-7B44-AB0300000001}","Acrobat Reader 11.0.03","Adobe","11.0.03"
"UDRTSS114","{B3C8200C-9F0B-4D12-9498-00572F87B049}","Microsoft Application Virtualization Client for Remote Desktop Services","Microsoft Corporation","4.6.2.24020"
"UDRTSS114","{BD430C50-784F-32CD-87E7-A8C47EE6107F}.KB982305","Update for Microsoft Visual Studio 2010 Tools for Office Runtime (x64) (KB982305)","Microsoft Corporation","1"
"UDRTSS114","{C3F6F200-6D7B-4879-B9EE-700C0CE1FCDA}","Microsoft SQL Server System CLR Types","Microsoft Corporation","10.51.2500.0"
"UDRTSS114","{C482E952-5443-4D48-9EA9-34B5861318D2}","Excel Get Started Add In","Microsoft","1.0.0"
"UDRTSS114","{C78E72E9-5055-460A-9210-177CBA4D31AC}","Microsoft Conferencing Add-in for Microsoft Office Outlook","Microsoft Corporation","8.0.6362.187"
"UDRTSS114","{CE2CDD62-0124-36CA-84D3-9F4DCF5C5BD9}.KB2604111","Security Update for Microsoft .NET Framework 3.5 SP1 (KB2604111)","Microsoft Corporation","1"
"UDRTSS114","{CE2CDD62-0124-36CA-84D3-9F4DCF5C5BD9}.KB2736416","Security Update for Microsoft .NET Framework 3.5 SP1 (KB2736416)","Microsoft Corporation","1"
"UDRTSS114","{CE2CDD62-0124-36CA-84D3-9F4DCF5C5BD9}.KB2840629","Security Update for Microsoft .NET Framework 3.5 SP1 (KB2840629)","Microsoft Corporation","1"
"UDRTSS114","{CE2CDD62-0124-36CA-84D3-9F4DCF5C5BD9}.KB2861697","Security Update for Microsoft .NET Framework 3.5 SP1 (KB2861697)","Microsoft Corporation","1"
"UDRTSS114","{CE2CDD62-0124-36CA-84D3-9F4DCF5C5BD9}.KB953595","Hotfix for Microsoft .NET Framework 3.5 SP1 (KB953595)","Microsoft Corporation","1"
"UDRTSS114","{CE2CDD62-0124-36CA-84D3-9F4DCF5C5BD9}.KB958484","Hotfix for Microsoft .NET Framework 3.5 SP1 (KB958484)","Microsoft Corporation","1"
"UDRTSS114","{CEC7A786-A9C8-4EF7-BB59-6518E3B3C878}","Microsoft redistributable runtime DLLs VS2005 SP1(x86)","SAP","8.0.50727.4053"
"UDRTSS114","{CFEF48A8-BFB8-3EAC-8BA5-DE4F8AA267CE}","Microsoft .NET Framework 4 Multi-Targeting Pack","Microsoft Corporation","4.0.30319"
"UDRTSS114","{D481EA96-2313-4A7C-98EE-710D1AF884AC}","Microsoft Visual Studio 2005 Tools for Applications - ENU","Microsoft Corporation","8.0.50727.146"
"UDRTSS114","{DA1C1761-5F4F-4332-AB9D-29EDF3F8EA0A}","Microsoft SQL Server 2012 Management Objects ","Microsoft Corporation","11.0.2100.60"
"UDRTSS114","{E1CC8DC3-A386-4B00-B256-FD6EDD563219}","Terminal Services Printer Stage Update","ExxonMobil","2.00.0000"
"UDRTSS114","{E2082604-4BA5-44BB-BBFB-AF0F3CB8C6AB}","Microsoft System CLR Types for SQL Server 2012","Microsoft Corporation","11.0.2100.60"
"UDRTSS114","{E3D6E49B-E1B2-48BB-972D-E6FCBA2BA9E2}","XenApp Administration","Citrix Systems","5.0.1.0"
"UDRTSS114","{E474E87E-43CF-42FD-8B6D-605A89AB5D06}","Veritas CommandCentral(TM) 5.2 from Symantec","Symantec Corportation","5.2.473.0"
"UDRTSS114","{E5781955-7FBA-4C2F-B43E-3F99A443AAF7}","Microsoft Word 2010 Interactive Guide","Microsoft","1.2.1"
"UDRTSS114","{E824E81C-80A4-3DFF-B5F9-4842A9FF5F7F}","Microsoft Visual C++ 2012 x86 Minimum Runtime - 11.0.51106","Microsoft Corporation","11.0.51106"
"UDRTSS114","{E84D1C9D-6669-4156-992B-17557D64F1D3}","Microsoft Office Communicator 2007 R2_A","Microsoft Corporation","3.5.6907.196"
"UDRTSS114","{EBFEEB3F-3E3B-4725-A4E0-376144CE4F76}","Citrix XenApp Web Plugin","Citrix Systems, Inc.","11.0.0.5357"
"UDRTSS114","{F0C3E5D1-1ADE-321E-8167-68EF0DE699A5}","Microsoft Visual C++ Redistributable 2010 SP1 (x86)","ExxonMobil","10.0.40219"
"UDRTSS114","{F3BBC56F-2282-4464-952F-A89772181F30}","Microsoft SQL Server Data Tools ? Database Projects ? Web installer entry point","Microsoft Corporation","10.3.20116.0"
